parent_id,sequence,alt,pos,att1,att2,att3,att4,att5,att6,att7,att8,choice
10450,7,1,1,5,5,2,2,4,4,1,2,1
10450,7,2,2,3,4,5,1,1,1,3,2,0
10450,8,1,1,2,3,2,4,2,1,2,3,0
10450,8,2,2,4,3,4,3,2,4,1,1,1
10451,1,1,1,5,4,4,4,3,2,2,1,1
10451,1,2,2,2,3,3,2,2,3,1,3,0
10451,2,1,1,2,1,4,3,2,2,3,2,0
10451,2,2,2,1,5,5,2,2,3,1,1,1
10451,3,1,1,3,5,3,2,3,2,3,2,1
10451,3,2,2,5,2,1,2,3,4,1,2,0
10451,4,1,1,4,4,2,3,1,2,1,2,0
10451,4,2,2,3,1,4,2,4,2,2,1,1
10451,5,1,1,6,3,3,2,3,4,2,2,1
10451,5,2,2,3,4,2,4,1,1,2,3,0
10451,6,1,1,2,2,2,3,3,2,2,1,0
10451,6,2,2,5,5,1,1,3,4,3,2,1
10451,7,1,1,4,3,1,4,4,3,3,1,1
10451,7,2,2,6,5,5,3,1,2,2,2,0
10451,8,1,1,6,4,2,3,2,3,3,3,0
10451,8,2,2,3,3,3,2,3,2,1,1,1
10452,1,1,1,5,1,3,3,3,3,3,1,1
10452,1,2,2,2,2,1,4,1,1,2,2,0
10452,2,1,1,5,1,3,4,3,1,1,3,0
10452,2,2,2,5,5,3,1,4,4,1,2,1
10452,3,1,1,1,4,4,4,2,1,3,1,1
10452,3,2,2,6,1,1,1,1,1,3,2,0
10452,4,1,1,5,5,5,4,1,1,1,1,1
10452,4,2,2,2,4,1,3,3,4,1,3,0
10452,5,1,1,5,1,3,2,1,2,3,3,1
10452,5,2,2,3,5,5,3,2,2,1,1,0
10452,6,1,1,3,5,3,1,1,4,1,2,1
10452,6,2,2,1,5,5,1,4,1,3,2,0
10452,7,1,1,5,2,5,1,1,4,1,1,0
10452,7,2,2,4,4,2,1,4,2,2,3,1
10452,8,1,1,1,4,4,4,3,1,1,1,0
10452,8,2,2,4,3,2,2,2,1,3,2,1
10454,1,1,1,4,5,1,3,2,3,1,2,0
10454,1,2,2,4,3,5,3,2,1,3,1,1
10454,2,1,1,5,2,3,2,4,1,1,1,1
10454,2,2,2,3,5,5,4,3,3,2,1,0
10454,3,1,1,6,4,4,3,1,3,1,2,1
10454,3,2,2,2,3,3,3,3,2,3,2,0
10454,4,1,1,3,1,1,1,2,4,3,1,0
10454,4,2,2,3,2,5,2,3,2,2,3,1
10454,5,1,1,4,1,4,3,4,3,1,2,0
10454,5,2,2,5,3,2,1,2,1,2,1,1
10454,6,1,1,2,3,4,4,2,4,1,2,0
10454,6,2,2,5,3,4,1,1,4,2,1,1
10454,7,1,1,1,1,2,4,4,4,1,2,1
10454,7,2,2,6,5,4,3,2,1,1,2,0
10454,8,1,1,3,1,5,2,4,2,2,1,1
10454,8,2,2,2,5,5,3,4,1,3,3,0
10455,1,1,1,1,1,4,1,4,4,1,1,1
10455,1,2,2,5,3,1,1,1,1,2,3,0
10455,2,1,1,4,3,4,3,1,4,2,2,0
10455,2,2,2,6,2,2,4,4,1,2,2,1
10455,3,1,1,6,1,2,1,4,4,3,3,1
10455,3,2,2,3,2,1,1,1,1,1,1,0
10455,4,1,1,3,1,4,2,3,2,2,3,0
10455,4,2,2,2,5,5,4,2,3,2,1,1
10455,5,1,1,4,2,5,1,1,4,3,3,1
10455,5,2,2,3,5,1,3,1,1,2,1,0
10455,6,1,1,1,4,5,1,1,3,3,2,1
10455,6,2,2,5,5,1,1,4,1,1,1,0
10455,7,1,1,4,2,3,3,2,2,2,1,0
10455,7,2,2,3,5,4,1,2,3,3,3,1
10455,8,1,1,5,4,2,3,2,3,3,3,0
10455,8,2,2,1,4,3,2,3,3,1,2,1
10460,1,1,1,2,5,1,2,1,4,3,3,1
10460,1,2,2,1,1,1,2,1,2,1,2,0
10460,2,1,1,4,1,5,2,3,1,2,2,1
10460,2,2,2,1,5,5,1,4,3,1,3,0
10460,3,1,1,4,2,4,4,3,2,1,2,1
10460,3,2,2,2,1,5,2,1,4,3,3,0
10460,4,1,1,3,5,5,3,2,4,3,2,1
10460,4,2,2,6,1,4,2,2,1,3,1,0
10460,5,1,1,4,4,3,2,4,4,1,3,1
10460,5,2,2,5,3,3,2,1,2,3,2,0
10460,6,1,1,6,2,5,1,4,2,2,1,1
10460,6,2,2,1,2,1,2,3,3,2,3,0
10460,7,1,1,6,1,1,4,3,1,1,2,0
10460,7,2,2,4,1,5,4,3,4,3,1,1
10460,8,1,1,2,5,2,2,1,3,3,1,1
10460,8,2,2,5,3,4,3,3,2,2,3,0
10462,1,1,1,1,5,3,4,1,4,3,1,0
10462,1,2,2,6,5,3,4,3,1,1,3,1
10462,2,1,1,5,2,1,2,2,2,1,2,0
10462,2,2,2,1,1,5,3,4,4,3,1,1
10462,3,1,1,3,4,2,1,3,1,2,2,0
10462,3,2,2,5,3,4,3,3,4,2,1,1
10462,4,1,1,4,2,2,3,3,3,3,2,0
10462,4,2,2,3,1,5,2,3,2,1,1,1
10462,5,1,1,6,2,5,2,3,3,1,2,1
10462,5,2,2,1,5,4,2,1,4,1,2,0
10462,6,1,1,1,2,3,4,3,1,3,1,1
10462,6,2,2,4,4,1,3,2,3,3,3,0
10462,7,1,1,1,1,2,1,4,1,3,3,0
10462,7,2,2,1,5,1,4,4,1,3,1,1
10462,8,1,1,2,2,4,3,1,4,3,2,1
10462,8,2,2,2,2,3,4,3,1,1,1,0
10464,1,1,1,3,4,2,3,2,1,2,1,0
10464,1,2,2,1,5,5,3,1,4,3,2,1
10464,2,1,1,3,3,5,2,3,3,2,2,1
10464,2,2,2,1,4,1,4,2,1,2,3,0
10464,3,1,1,3,3,2,1,2,2,1,3,0
10464,3,2,2,5,4,5,3,1,2,2,1,1
10464,4,1,1,4,1,4,2,2,4,3,3,1
10464,4,2,2,1,1,1,1,4,1,1,2,0
10464,5,1,1,5,3,3,2,3,2,2,2,1
10464,5,2,2,3,2,3,1,2,3,2,3,0
10464,6,1,1,2,1,2,1,4,4,1,1,0
10464,6,2,2,6,1,5,2,2,2,3,3,1
10464,7,1,1,6,1,1,2,1,4,3,3,0
10464,7,2,2,4,1,5,2,3,2,2,1,1
10464,8,1,1,6,1,5,2,2,2,3,2,1
10464,8,2,2,4,1,1,3,4,3,1,3,0
10465,1,1,1,6,4,4,4,4,4,1,3,1
10465,1,2,2,2,4,2,3,1,1,2,3,0
10465,2,1,1,4,2,4,2,4,3,2,2,1
10465,2,2,2,2,2,3,2,2,1,2,1,0
10465,3,1,1,2,1,2,3,4,2,1,2,0
10465,3,2,2,1,2,2,2,3,3,2,3,1
10465,4,1,1,4,3,4,1,2,1,2,1,0
10465,4,2,2,6,4,2,3,4,2,2,1,1
10465,5,1,1,6,4,2,2,4,1,3,3,1
10465,5,2,2,1,1,1,1,1,3,3,1,0
10465,6,1,1,2,2,3,3,2,2,2,3,0
10465,6,2,2,5,3,4,4,4,4,2,1,1
10465,7,1,1,3,3,5,1,3,3,2,3,1
10465,7,2,2,1,5,4,2,1,2,1,1,0
10465,8,1,1,5,2,4,2,2,1,2,2,0
10465,8,2,2,6,4,3,4,1,4,1,3,1
10466,1,1,1,6,5,5,1,4,1,1,1,0
10466,1,2,2,3,2,3,1,3,3,3,2,1
10466,2,1,1,3,3,3,2,3,1,2,2,0
10466,2,2,2,5,4,3,4,3,4,2,1,1
10466,3,1,1,3,3,3,3,2,2,2,3,1
10466,3,2,2,4,2,3,2,2,4,2,2,0
10466,4,1,1,3,4,2,3,4,2,3,1,1
10466,4,2,2,4,2,2,3,2,3,3,2,0
10466,5,1,1,1,4,4,3,3,2,3,2,1
10466,5,2,2,6,1,5,2,3,3,3,1,0
10466,6,1,1,6,3,3,2,1,2,3,2,1
10466,6,2,2,5,1,3,3,4,4,1,2,0
10466,7,1,1,5,2,5,2,2,2,2,3,1
10466,7,2,2,2,4,1,1,3,3,3,2,0
10466,8,1,1,6,3,3,4,4,4,3,3,1
10466,8,2,2,4,3,2,4,1,2,1,1,0
10469,1,1,1,2,1,5,3,3,3,1,1,0
10469,1,2,2,2,5,5,2,4,2,3,1,1
10469,2,1,1,4,4,2,2,3,3,2,3,1
10469,2,2,2,3,2,3,4,3,4,2,1,0
10469,3,1,1,1,3,3,2,2,2,1,3,0
10469,3,2,2,1,5,3,2,3,4,1,1,1
10469,4,1,1,6,5,5,1,4,2,1,3,1
10469,4,2,2,6,4,1,1,1,3,3,1,0
10469,5,1,1,2,2,4,1,4,1,2,3,0
10469,5,2,2,5,3,3,1,2,4,3,2,1
10469,6,1,1,5,5,5,4,1,4,3,1,1
10469,6,2,2,2,5,2,2,3,3,1,3,0
10469,7,1,1,6,4,3,2,3,2,1,2,0
10469,7,2,2,5,2,3,1,4,4,3,2,1
10469,8,1,1,1,1,1,2,3,2,1,2,0
10469,8,2,2,6,1,4,1,1,1,3,3,1
10471,1,1,1,2,4,4,3,1,3,2,2,0
10471,1,2,2,5,1,1,2,2,3,2,3,1
10471,2,1,1,2,2,1,1,1,3,1,2,0
10471,2,2,2,2,5,3,4,1,2,1,1,1
10471,3,1,1,5,5,1,3,2,3,2,1,0
10471,3,2,2,3,3,4,3,3,1,2,3,1
10471,4,1,1,4,3,4,1,2,3,3,3,1
10471,4,2,2,2,3,4,1,4,2,1,1,0
10471,5,1,1,1,1,1,3,3,3,2,2,0
10471,5,2,2,2,5,1,3,1,2,2,3,1
10471,6,1,1,4,4,2,4,2,2,3,1,0
10471,6,2,2,5,3,5,1,2,1,1,1,1
10471,7,1,1,5,4,4,2,1,2,1,3,1
10471,7,2,2,3,4,1,3,2,3,3,2,0
10471,8,1,1,6,3,2,4,3,4,3,1,1
10471,8,2,2,2,4,3,2,2,3,2,2,0
10472,1,1,1,2,1,5,4,4,3,3,3,1
10472,1,2,2,6,1,1,4,1,3,1,2,0
10472,2,1,1,6,3,2,2,4,3,1,1,1
10472,2,2,2,2,5,2,1,1,2,3,3,0
10472,3,1,1,5,4,4,2,3,1,2,2,1
10472,3,2,2,1,1,2,3,2,3,3,3,0
10472,4,1,1,2,5,5,1,2,2,1,2,1
10472,4,2,2,4,3,1,3,3,2,3,2,0
10472,5,1,1,5,4,4,2,2,2,2,1,0
10472,5,2,2,3,2,3,2,2,3,2,2,1
10472,6,1,1,6,5,2,3,4,3,2,3,0
10472,6,2,2,6,1,3,2,4,4,3,2,1
10472,7,1,1,5,4,1,3,4,1,2,1,1
10472,7,2,2,5,5,2,3,1,3,2,3,0
10472,8,1,1,1,1,5,1,1,4,1,2,0
10472,8,2,2,5,3,3,4,2,3,1,1,1
10473,1,1,1,1,5,2,1,4,2,3,1,0
10473,1,2,2,3,1,4,3,3,2,3,1,1
10473,2,1,1,4,4,3,1,1,3,3,2,0
10473,2,2,2,4,4,3,2,4,1,2,1,1
10473,3,1,1,1,5,3,2,3,4,3,1,1
10473,3,2,2,6,4,5,3,2,2,1,2,0
10473,4,1,1,6,4,2,4,4,4,1,3,0
10473,4,2,2,2,4,5,1,1,3,1,3,1
10473,5,1,1,3,5,1,3,1,3,2,2,1
10473,5,2,2,2,2,4,2,3,2,2,2,0
10473,6,1,1,1,5,1,2,1,3,3,2,0
10473,6,2,2,4,5,4,1,4,2,1,1,1
10473,7,1,1,2,4,1,1,3,3,1,1,0
10473,7,2,2,5,2,4,1,2,1,3,3,1
10473,8,1,1,3,3,3,4,4,4,1,3,1
10473,8,2,2,4,2,1,4,3,1,3,1,0
10474,1,1,1,5,4,4,4,3,2,2,1,1
10474,1,2,2,6,2,2,3,2,4,3,3,0
10474,2,1,1,4,3,1,2,4,2,3,1,0
10474,2,2,2,6,2,4,2,3,4,1,3,1
10474,3,1,1,6,5,5,3,1,1,1,1,1
10474,3,2,2,2,2,2,3,1,4,1,3,0
10474,4,1,1,3,4,4,4,2,2,1,1,1
10474,4,2,2,1,1,2,3,3,4,2,3,0
10474,5,1,1,1,1,2,1,2,4,3,2,0
10474,5,2,2,3,4,4,4,3,4,2,2,1
10474,6,1,1,3,4,5,2,2,2,2,1,1
10474,6,2,2,6,3,3,4,1,1,1,3,0
10474,7,1,1,3,3,3,4,1,4,2,2,0
10474,7,2,2,3,2,5,1,3,2,3,2,1
10474,8,1,1,6,5,5,3,2,1,1,1,1
10474,8,2,2,4,1,4,2,2,3,2,3,0
10475,1,1,1,1,1,1,3,3,1,3,1,0
10475,1,2,2,1,4,3,4,2,4,1,3,1
10475,2,1,1,6,3,3,1,3,4,3,1,1
10475,2,2,2,4,3,4,2,2,2,2,3,0
10475,3,1,1,1,1,4,4,1,1,3,3,1
10475,3,2,2,4,1,1,3,4,4,1,2,0
10475,4,1,1,1,5,1,2,1,3,1,1,0
10475,4,2,2,5,5,4,1,4,2,3,3,1
10475,5,1,1,5,5,1,1,1,1,1,3,0
10475,5,2,2,4,1,2,4,1,3,2,3,1
10475,6,1,1,1,5,5,1,2,4,3,3,1
10475,6,2,2,4,5,1,3,3,2,1,2,0
10475,7,1,1,5,2,1,3,1,3,1,2,0
10475,7,2,2,2,2,5,2,4,3,3,2,1
10475,8,1,1,3,3,3,4,3,4,1,1,0
10475,8,2,2,6,5,2,4,1,2,3,2,1
10476,1,1,1,1,1,2,1,4,1,3,3,0
10476,1,2,2,4,5,1,4,4,1,3,1,1
10476,2,1,1,2,2,4,3,1,4,3,2,0
10476,2,2,2,2,2,3,4,3,1,1,1,1
10476,3,1,1,5,2,1,2,2,2,1,2,0
10476,3,2,2,1,1,5,3,4,4,3,1,1
10476,4,1,1,3,4,2,1,3,1,2,2,0
10476,4,2,2,5,3,4,3,3,4,2,1,1
10476,5,1,1,6,2,5,2,3,3,1,2,1
10476,5,2,2,1,5,4,2,1,4,1,2,0
10476,6,1,1,1,5,3,4,1,4,3,1,1
10476,6,2,2,6,5,3,4,3,1,1,3,0
10476,7,1,1,1,2,3,4,3,1,3,1,1
10476,7,2,2,4,4,1,3,2,3,3,3,0
10476,8,1,1,4,2,2,3,3,3,3,2,0
10476,8,2,2,3,1,5,2,3,2,1,1,1
10478,1,1,1,1,3,3,2,2,2,1,3,0
10478,1,2,2,3,5,3,2,3,4,1,1,1
10478,2,1,1,6,5,5,1,4,2,1,3,1
10478,2,2,2,6,4,1,1,1,3,3,1,0
10478,3,1,1,2,2,4,1,4,1,2,3,0
10478,3,2,2,5,3,3,1,2,4,3,2,1
10478,4,1,1,5,5,5,4,1,4,3,1,1
10478,4,2,2,2,5,2,2,3,3,1,3,0
10478,5,1,1,2,1,5,3,3,3,1,1,0
10478,5,2,2,2,5,5,2,4,2,3,1,1
10478,6,1,1,4,4,2,2,3,3,2,3,1
10478,6,2,2,3,2,3,4,3,4,2,1,0
10478,7,1,1,5,4,3,2,3,2,1,2,1
10478,7,2,2,5,2,3,1,4,4,3,2,0
10478,8,1,1,1,1,1,2,3,2,1,2,1
10478,8,2,2,6,1,4,1,1,1,3,3,0
10479,1,1,1,4,3,4,4,2,1,3,3,1
10479,1,2,2,3,2,2,1,1,3,1,3,0
10479,2,1,1,4,5,5,3,3,4,2,1,1
10479,2,2,2,5,2,2,3,2,3,2,3,0
10479,3,1,1,1,2,3,4,4,1,3,1,1
10479,3,2,2,4,4,5,3,2,4,3,3,0
10479,4,1,1,2,2,3,4,1,4,3,2,1
10479,4,2,2,5,3,2,1,2,4,3,2,0
10479,5,1,1,3,4,5,4,3,3,2,3,1
10479,5,2,2,5,3,2,1,4,2,2,3,0
10479,6,1,1,6,3,1,4,1,2,1,2,0
10479,6,2,2,5,4,4,4,4,3,3,1,1
10479,7,1,1,6,4,4,4,2,3,1,2,1
10479,7,2,2,4,1,2,2,2,3,1,3,0
10479,8,1,1,1,2,2,1,1,1,1,3,1
10479,8,2,2,3,4,3,4,1,2,3,3,0
10480,1,1,1,5,2,3,1,3,1,3,1,1
10480,1,2,2,1,5,1,2,3,4,1,2,0
10480,2,1,1,1,2,2,2,1,3,3,2,0
10480,2,2,2,6,4,4,2,3,3,1,2,1
10480,3,1,1,6,1,1,3,1,3,3,2,0
10480,3,2,2,1,1,5,3,4,2,2,3,1
10480,4,1,1,4,2,4,1,2,4,3,3,1
10480,4,2,2,3,2,1,4,4,2,3,3,0
10480,5,1,1,2,3,2,4,2,1,2,3,0
10480,5,2,2,4,3,4,3,2,4,1,1,1
10480,6,1,1,5,2,5,2,2,2,2,3,1
10480,6,2,2,1,3,2,4,2,3,1,1,0
10480,7,1,1,6,5,2,3,2,3,3,1,0
10480,7,2,2,1,4,2,4,4,4,2,3,1
10480,8,1,1,4,5,2,2,4,4,1,2,0
10480,8,2,2,3,4,5,1,1,1,3,2,1
10481,1,1,1,2,5,2,3,3,4,3,3,1
10481,1,2,2,2,1,2,4,4,2,2,1,0
10481,2,1,1,6,1,1,4,3,2,1,3,1
10481,2,2,2,3,5,1,1,4,3,1,2,0
10481,3,1,1,4,5,1,3,4,2,2,2,1
10481,3,2,2,2,1,2,1,4,1,1,2,0
10481,4,1,1,4,2,1,2,2,1,2,3,1
10481,4,2,2,1,5,5,3,1,4,1,2,0
10481,5,1,1,3,3,2,1,4,1,3,1,0
10481,5,2,2,5,3,4,4,3,1,2,1,1
10481,6,1,1,5,3,1,1,4,3,1,3,1
10481,6,2,2,6,4,2,1,1,1,3,1,0
10481,7,1,1,2,1,1,4,1,1,1,2,0
10481,7,2,2,3,3,3,3,4,3,2,1,1
10481,8,1,1,1,4,4,4,2,3,3,3,1
10481,8,2,2,6,3,1,1,3,1,3,3,0
10482,1,1,1,6,3,3,2,1,2,3,2,0
10482,1,2,2,5,1,3,3,4,4,1,2,1
10482,2,1,1,3,4,2,3,4,2,3,1,1
10482,2,2,2,4,2,2,3,2,3,3,2,0
10482,3,1,1,6,2,5,2,2,2,2,3,1
10482,3,2,2,2,4,1,1,3,3,3,2,0
10482,4,1,1,1,4,4,3,3,2,3,2,0
10482,4,2,2,6,1,5,2,3,3,3,1,1
10482,5,1,1,6,5,5,1,4,1,1,1,1
10482,5,2,2,3,2,3,1,3,3,3,2,0
10482,6,1,1,3,3,3,2,3,1,2,2,0
10482,6,2,2,5,4,3,4,3,4,2,1,1
10482,7,1,1,6,3,3,4,4,4,3,3,1
10482,7,2,2,4,3,2,4,1,2,1,1,0
10482,8,1,1,3,3,3,3,2,2,2,3,0
10482,8,2,2,4,2,3,2,2,4,2,2,1
10483,1,1,1,6,4,2,3,2,3,3,3,1
10483,1,2,2,3,3,3,2,3,2,1,1,0
10483,2,1,1,2,1,4,3,2,2,3,2,1
10483,2,2,2,1,5,5,2,2,3,1,1,0
10483,3,1,1,2,5,3,2,3,2,3,2,1
10483,3,2,2,5,2,1,2,3,4,1,2,0
10483,4,1,1,1,4,2,3,1,2,1,2,0
10483,4,2,2,3,1,4,2,4,2,2,1,1
10483,5,1,1,2,2,2,3,3,2,2,1,1
10483,5,2,2,5,5,1,1,3,4,3,2,0
10483,6,1,1,6,3,3,2,3,4,2,2,1
10483,6,2,2,3,4,2,4,1,1,2,3,0
10483,7,1,1,5,4,4,4,3,2,2,1,1
10483,7,2,2,2,3,3,2,2,3,1,3,0
10483,8,1,1,4,3,1,4,4,3,3,1,0
10483,8,2,2,6,5,5,3,1,2,2,2,1
10484,1,1,1,2,2,3,1,1,1,3,3,1
10484,1,2,2,6,3,2,1,4,4,2,1,0
10484,2,1,1,2,5,1,3,4,2,2,3,0
10484,2,2,2,1,4,5,1,2,3,2,3,1
10484,3,1,1,1,4,5,4,2,4,2,3,1
10484,3,2,2,4,2,2,4,2,1,2,1,0
10484,4,1,1,6,4,5,3,4,1,1,3,1
10484,4,2,2,3,3,2,4,1,4,3,1,0
10484,5,1,1,3,2,3,4,3,1,2,1,1
10484,5,2,2,4,4,2,2,4,2,1,1,0
10484,6,1,1,5,5,3,4,1,3,3,1,1
10484,6,2,2,2,2,4,1,2,2,3,1,0
10484,7,1,1,5,3,3,4,3,4,1,2,1
10484,7,2,2,3,1,3,1,2,1,1,1,0
10484,8,1,1,3,4,2,2,4,1,1,3,0
10484,8,2,2,2,5,4,2,2,2,3,1,1
10487,1,1,1,5,2,4,2,2,1,2,2,1
10487,1,2,2,6,4,3,4,1,4,1,3,0
10487,2,1,1,4,3,4,1,2,1,2,1,0
10487,2,2,2,6,4,2,3,4,2,2,1,1
10487,3,1,1,4,2,4,2,4,3,2,2,1
10487,3,2,2,2,2,3,2,2,1,2,1,0
10487,4,1,1,2,2,3,3,2,2,2,3,0
10487,4,2,2,5,3,4,4,4,4,2,1,1
10487,5,1,1,4,1,2,3,4,2,1,2,1
10487,5,2,2,1,2,2,2,3,3,2,3,0
10487,6,1,1,5,4,2,2,4,1,3,3,0
10487,6,2,2,1,1,1,1,1,3,3,1,1
10487,7,1,1,3,3,5,1,3,3,2,3,1
10487,7,2,2,1,5,4,2,1,2,1,1,0
10487,8,1,1,6,4,4,4,4,4,1,3,1
10487,8,2,2,2,4,2,3,1,1,2,3,0
10488,1,1,1,1,2,2,2,1,3,3,2,1
10488,1,2,2,6,4,4,2,3,3,1,2,0
10488,2,1,1,4,2,4,1,2,4,3,3,0
10488,2,2,2,3,2,1,4,4,2,3,3,1
10488,3,1,1,5,2,5,2,2,2,2,3,1
10488,3,2,2,1,3,2,4,2,3,1,1,0
10488,4,1,1,1,5,2,2,4,4,1,2,0
10488,4,2,2,3,4,5,1,1,1,3,2,1
10488,5,1,1,2,1,1,3,1,3,3,2,1
10488,5,2,2,1,1,5,3,4,2,2,3,0
10488,6,1,1,5,2,3,1,3,1,3,1,0
10488,6,2,2,1,5,1,2,3,4,1,2,1
10488,7,1,1,2,3,2,4,2,1,2,3,1
10488,7,2,2,4,3,4,3,2,4,1,1,0
10488,8,1,1,3,5,2,3,2,3,3,1,1
10488,8,2,2,1,4,2,4,4,4,2,3,0
10489,1,1,1,5,1,1,1,2,4,3,1,0
10489,1,2,2,3,2,5,2,3,2,2,3,1
10489,2,1,1,2,3,4,4,2,4,1,2,1
10489,2,2,2,5,3,4,1,1,4,2,1,0
10489,3,1,1,4,5,1,3,2,3,1,2,0
10489,3,2,2,4,3,5,3,2,1,3,1,1
10489,4,1,1,4,1,4,3,4,3,1,2,1
10489,4,2,2,5,3,2,1,2,1,2,1,0
10489,5,1,1,1,1,2,4,4,4,1,2,0
10489,5,2,2,6,5,4,3,2,1,1,2,1
10489,6,1,1,3,1,5,2,4,2,2,1,0
10489,6,2,2,2,5,5,3,4,1,3,3,1
10489,7,1,1,5,2,3,2,4,1,1,1,0
10489,7,2,2,3,5,5,4,3,3,2,1,1
10489,8,1,1,6,4,4,3,1,3,1,2,0
10489,8,2,2,2,3,3,3,3,2,3,2,1
10491,1,1,1,3,2,5,1,4,2,2,1,0
10491,1,2,2,1,2,1,2,3,3,2,3,1
10491,2,1,1,2,5,2,2,1,3,3,1,0
10491,2,2,2,5,3,4,3,3,2,2,3,1
10491,3,1,1,4,1,5,2,3,1,2,2,1
10491,3,2,2,1,5,5,1,4,3,1,3,0
10491,4,1,1,6,1,1,4,3,1,1,2,0
10491,4,2,2,4,1,5,4,3,4,3,1,1
10491,5,1,1,2,5,1,2,1,4,3,3,1
10491,5,2,2,1,1,1,2,1,2,1,2,0
10491,6,1,1,2,2,4,4,3,2,1,2,0
10491,6,2,2,2,1,5,2,1,4,3,3,1
10491,7,1,1,3,5,5,3,2,4,3,2,1
10491,7,2,2,6,1,4,2,2,1,3,1,0
10491,8,1,1,4,4,3,2,4,4,1,3,0
10491,8,2,2,5,3,3,2,1,2,3,2,1
10498,1,1,1,6,1,1,1,2,4,3,1,0
10498,1,2,2,3,2,5,2,3,2,2,3,1
10498,2,1,1,3,1,5,2,4,2,2,1,0
10498,2,2,2,2,5,5,3,4,1,3,3,1
10498,3,1,1,5,2,3,2,4,1,1,1,0
10498,3,2,2,3,5,5,4,3,3,2,1,1
10498,4,1,1,2,3,4,4,2,4,1,2,1
10498,4,2,2,5,3,4,1,1,4,2,1,0
10498,5,1,1,4,5,1,3,2,3,1,2,0
10498,5,2,2,4,3,5,3,2,1,3,1,1
10498,6,1,1,6,4,4,3,1,3,1,2,0
10498,6,2,2,2,3,3,3,3,2,3,2,1
10498,7,1,1,4,1,4,3,4,3,1,2,1
10498,7,2,2,5,3,2,1,2,1,2,1,0
10498,8,1,1,1,1,2,4,4,4,1,2,0
10498,8,2,2,6,5,4,3,2,1,1,2,1
10499,1,1,1,3,3,5,2,3,3,2,2,1
10499,1,2,2,1,4,1,4,2,1,2,3,0
10499,2,1,1,2,1,2,1,4,4,1,1,1
10499,2,2,2,6,1,5,2,2,2,3,3,0
10499,3,1,1,5,3,3,2,3,2,2,2,1
10499,3,2,2,3,2,3,1,2,3,2,3,0
10499,4,1,1,3,3,2,1,2,2,1,3,0
10499,4,2,2,5,4,5,3,1,2,2,1,1
10499,5,1,1,3,4,2,3,2,1,2,1,0
10499,5,2,2,1,5,5,3,1,4,3,2,1
10499,6,1,1,6,1,5,2,2,2,3,2,1
10499,6,2,2,4,1,1,3,4,3,1,3,0
10499,7,1,1,6,1,1,2,1,4,3,3,0
10499,7,2,2,4,1,5,2,3,2,2,1,1
10499,8,1,1,4,1,4,2,2,4,3,3,1
10499,8,2,2,3,1,1,1,4,1,1,2,0
10500,1,1,1,1,1,1,3,3,3,2,2,0
10500,1,2,2,2,5,1,3,1,2,2,3,1
10500,2,1,1,5,4,4,2,1,2,1,3,0
10500,2,2,2,3,4,1,3,2,3,3,2,1
10500,3,1,1,4,3,4,1,2,3,3,3,1
10500,3,2,2,2,3,4,1,4,2,1,1,0
10500,4,1,1,4,4,2,4,2,2,3,1,1
10500,4,2,2,5,3,5,1,2,1,1,1,0
10500,5,1,1,6,3,2,4,3,4,3,1,0
10500,5,2,2,2,4,3,2,2,3,2,2,1
10500,6,1,1,5,5,1,3,2,3,2,1,0
10500,6,2,2,3,3,4,3,3,1,2,3,1
10500,7,1,1,2,2,1,1,1,3,1,2,0
10500,7,2,2,2,5,3,4,1,2,1,1,1
10500,8,1,1,2,4,4,3,1,3,2,2,1
10500,8,2,2,5,1,1,2,2,3,2,3,0
10501,1,1,1,2,1,5,4,4,3,3,3,1
10501,1,2,2,6,1,1,4,1,3,1,2,0
10501,2,1,1,5,4,4,2,3,1,2,2,1
10501,2,2,2,1,1,2,3,2,3,3,3,0
10501,3,1,1,1,1,5,1,1,4,1,2,0
10501,3,2,2,5,3,3,4,2,3,1,1,1
10501,4,1,1,6,3,2,2,4,3,1,1,1
10501,4,2,2,2,5,2,1,1,2,3,3,0
10501,5,1,1,6,5,2,3,4,3,2,3,1
10501,5,2,2,6,1,3,2,4,4,3,2,0
10501,6,1,1,5,4,1,3,4,1,2,1,0
10501,6,2,2,3,5,2,3,1,3,2,3,1
10501,7,1,1,2,5,5,1,2,2,1,2,1
10501,7,2,2,4,3,1,3,3,2,3,2,0
10501,8,1,1,5,4,4,2,2,2,2,1,1
10501,8,2,2,3,2,3,2,2,3,2,2,0
10502,1,1,1,1,5,2,1,4,2,3,1,1
10502,1,2,2,3,1,4,3,3,2,3,1,0
10502,2,1,1,3,5,1,3,1,3,2,2,0
10502,2,2,2,2,2,4,2,3,2,2,2,1
10502,3,1,1,6,4,2,4,4,4,1,3,0
10502,3,2,2,2,4,5,1,1,3,1,3,1
10502,4,1,1,4,4,3,1,1,3,3,2,1
10502,4,2,2,4,4,3,2,4,1,2,1,0
10502,5,1,1,1,5,3,2,3,4,3,1,1
10502,5,2,2,5,4,5,3,2,2,1,2,0
10502,6,1,1,3,3,3,4,4,4,1,3,1
10502,6,2,2,4,2,1,4,3,1,3,1,0
10502,7,1,1,2,4,1,1,3,3,1,1,0
10502,7,2,2,5,2,4,1,2,1,3,3,1
10502,8,1,1,1,5,1,2,1,3,3,2,0
10502,8,2,2,4,5,4,1,4,2,1,1,1
